Provider,PotentialFraud,AttendingPhysician
PRV53385,Yes,PHY312976
PRV53385,Yes,PHY400550
PRV53385,Yes,PHY425401
PRV53385,Yes,PHY333445
PRV53385,Yes,PHY327900
PRV53385,Yes,PHY361298
PRV53385,Yes,PHY361298
PRV53385,Yes,PHY312976
PRV53385,Yes,PHY422607
PRV53385,Yes,PHY312976
PRV53385,Yes,PHY327900
PRV53385,Yes,PHY361298
PRV53385,Yes,PHY361298
PRV53385,Yes,PHY425401
PRV53385,Yes,PHY422607
PRV53385,Yes,PHY400550
PRV53385,Yes,PHY312976
PRV53385,Yes,PHY425401
PRV53385,Yes,PHY425401
PRV53385,Yes,PHY312976
PRV53385,Yes,PHY327900
PRV53385,Yes,PHY361298
PRV53385,Yes,PHY361298
PRV53385,Yes,PHY400550
PRV53385,Yes,PHY333445
PRV53385,Yes,PHY361298
PRV53385,Yes,PHY327900
PRV53385,Yes,PHY327900
PRV53385,Yes,PHY425401
PRV53385,Yes,PHY333445
PRV53385,Yes,PHY312976
PRV53385,Yes,PHY333445
PRV53385,Yes,PHY422607
PRV53385,Yes,PHY333445
PRV53385,Yes,PHY422607
PRV53385,Yes,PHY425401
PRV53385,Yes,PHY312976
PRV53385,Yes,PHY361298
PRV53385,Yes,PHY425401
PRV53385,Yes,PHY361298
PRV53385,Yes,PHY425401
PRV53385,Yes,PHY422607
PRV53385,Yes,PHY361298
PRV53385,Yes,PHY333445
PRV53385,Yes,PHY422607
PRV53385,Yes,PHY422607
PRV53385,Yes,PHY361298
PRV53385,Yes,PHY327900
PRV53385,Yes,PHY361298
PRV53385,Yes,PHY425401
PRV53385,Yes,PHY425401
PRV53385,Yes,PHY425401
PRV53385,Yes,PHY327900
PRV53385,Yes,PHY312976
PRV53385,Yes,PHY422607
PRV53385,Yes,PHY333445
PRV53385,Yes,PHY333445
PRV53385,Yes,PHY312976
PRV53385,Yes,PHY327900
PRV53385,Yes,PHY400550
PRV53385,Yes,PHY425401
PRV53385,Yes,PHY312976
PRV53385,Yes,PHY361298
PRV53385,Yes,PHY312976
PRV53385,Yes,PHY333445
PRV53385,Yes,PHY422607
PRV53385,Yes,
PRV53385,Yes,PHY327900
PRV53385,Yes,PHY400550
PRV53385,Yes,PHY333445
PRV53385,Yes,PHY361298
PRV53385,Yes,PHY361298
PRV53385,Yes,PHY361298
PRV53385,Yes,PHY361298
PRV53385,Yes,PHY327900
PRV53385,Yes,PHY422607
PRV53385,Yes,PHY312976
PRV53385,Yes,PHY312976
PRV53385,Yes,PHY327900
PRV53385,Yes,PHY400550
PRV53385,Yes,PHY361298
PRV53385,Yes,PHY425401
PRV53385,Yes,PHY361298
PRV53385,Yes,PHY400550
PRV53385,Yes,PHY333445
PRV53385,Yes,PHY422607
PRV53385,Yes,PHY361298
PRV53385,Yes,PHY425401
PRV53385,Yes,PHY361298
PRV53385,Yes,PHY312976
PRV53385,Yes,PHY400550
PRV53385,Yes,PHY327900
PRV53385,Yes,PHY422607
PRV53385,Yes,PHY333445
PRV53385,Yes,PHY422607
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY348953
PRV51501,Yes,PHY327234
PRV51501,Yes,PHY327234
PRV57172,Yes,PHY340094
PRV57172,Yes,PHY387477
PRV57172,Yes,PHY387477
PRV57172,Yes,PHY384702
PRV57172,Yes,PHY374257
PRV57172,Yes,PHY387477
PRV57172,Yes,PHY428349
PRV57172,Yes,PHY374257
PRV57172,Yes,PHY387477
PRV57172,Yes,PHY429350
PRV57172,Yes,PHY376850
PRV57172,Yes,PHY340957
PRV57172,Yes,PHY420189
PRV57172,Yes,PHY344340
PRV57172,Yes,PHY387333
PRV57172,Yes,PHY374257
PRV57172,Yes,PHY323892
PRV57172,Yes,PHY340957
PRV57172,Yes,PHY336742
PRV57172,Yes,PHY384702
PRV57172,Yes,PHY370909
PRV57172,Yes,PHY420189
PRV57172,Yes,PHY413997
PRV57172,Yes,PHY351965
PRV57172,Yes,PHY319226
PRV57172,Yes,PHY420189
PRV57172,Yes,PHY398794
PRV57172,Yes,PHY323892
PRV57172,Yes,PHY428349
PRV57172,Yes,PHY387279
PRV57172,Yes,PHY385618
PRV57172,Yes,PHY323892
PRV57172,Yes,PHY357276
PRV57172,Yes,PHY384702
PRV57172,Yes,PHY413997
PRV57172,Yes,PHY387279
PRV57172,Yes,PHY395892
PRV57172,Yes,PHY387333
PRV57172,Yes,PHY393400
PRV57172,Yes,PHY429350
PRV57172,Yes,PHY413997
PRV57172,Yes,PHY398794
PRV57172,Yes,PHY395892
PRV57172,Yes,PHY428349
PRV57172,Yes,PHY395892
PRV57172,Yes,PHY385618
PRV57172,Yes,PHY351965
PRV57172,Yes,PHY323892
PRV57172,Yes,PHY370909
PRV57172,Yes,PHY393400
PRV57172,Yes,PHY374257
PRV57172,Yes,PHY393400
PRV57172,Yes,PHY340957
PRV57172,Yes,PHY429350
PRV57172,Yes,PHY420456
PRV57172,Yes,PHY413997
PRV57172,Yes,PHY420189
PRV57172,Yes,PHY420456
PRV57172,Yes,PHY413997
PRV57172,Yes,PHY357276
PRV57172,Yes,PHY323892
PRV57172,Yes,PHY413997
PRV57172,Yes,PHY384702
PRV57172,Yes,PHY376850
PRV57172,Yes,PHY370909
PRV57172,Yes,PHY374257
PRV57172,Yes,PHY387279
PRV57172,Yes,PHY340957
PRV57172,Yes,PHY374257
PRV57172,Yes,PHY398794
PRV57172,Yes,PHY384702
PRV57172,Yes,PHY398794
PRV57172,Yes,PHY385618
PRV57172,Yes,PHY387333
PRV57172,Yes,PHY319226
PRV57172,Yes,PHY336742
PRV57172,Yes,PHY393400
PRV57172,Yes,PHY344340
PRV57172,Yes,PHY340957
PRV57172,Yes,PHY385618
PRV57172,Yes,PHY395892
PRV57172,Yes,PHY340957
PRV57172,Yes,PHY374257
PRV57172,Yes,PHY395892
PRV57172,Yes,PHY340957
PRV57172,Yes,PHY319226
PRV57172,Yes,PHY413997
PRV57172,Yes,PHY398794
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV52021,Yes,PHY429938
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV54778,Yes,PHY356104
PRV55169,No,PHY342256
PRV55169,No,PHY378357
PRV55169,No,PHY368911
PRV55169,No,PHY358358
PRV55169,No,PHY323022
PRV55169,No,PHY384836
PRV55169,No,PHY357056
PRV55169,No,PHY373610
PRV55169,No,PHY376974
PRV55169,No,PHY318038
PRV55169,No,PHY380759
PRV55169,No,PHY342389
PRV55169,No,PHY385280
PRV55169,No,PHY380067
PRV55169,No,PHY366523
PRV55169,No,PHY416281
PRV55169,No,PHY349064
PRV55169,No,PHY396372
PRV55169,No,PHY421515
PRV55169,No,PHY311622
PRV55169,No,PHY373610
PRV55169,No,PHY311622
PRV55169,No,PHY351528
PRV55169,No,PHY378357
PRV55169,No,PHY339425
PRV55169,No,PHY336680
PRV55169,No,PHY378994
PRV55169,No,PHY373290
PRV55169,No,PHY373610
PRV55169,No,PHY315010
PRV55169,No,PHY325689
PRV55169,No,PHY315095
PRV55169,No,PHY373290
PRV55169,No,PHY378994
PRV55169,No,PHY358605
PRV55169,No,PHY333372
PRV55169,No,PHY419430
PRV55169,No,PHY431357
PRV55169,No,PHY365887
PRV55169,No,PHY428249
PRV55169,No,PHY384836
PRV55169,No,PHY373766
PRV55169,No,PHY373271
PRV55169,No,PHY332297
PRV55169,No,PHY413402
PRV55169,No,PHY425807
PRV55169,No,PHY323312
PRV55169,No,PHY353572
PRV55169,No,PHY410879
PRV55169,No,PHY360785
PRV55169,No,PHY339425
PRV55169,No,PHY315010
PRV55169,No,PHY319310
PRV55169,No,PHY332297
PRV55169,No,PHY404406
PRV55169,No,PHY319643
PRV55169,No,PHY325705
PRV55169,No,PHY322848
PRV55169,No,PHY355420
PRV55169,No,PHY317935
PRV55169,No,PHY316419
PRV55169,No,PHY415562
PRV55169,No,PHY417030
PRV55169,No,PHY339425
PRV55169,No,PHY342256
PRV55169,No,PHY425807
PRV55169,No,PHY394934
PRV55169,No,PHY395948
PRV55169,No,PHY358817
PRV55169,No,PHY378994
PRV55169,No,PHY426504
PRV55169,No,PHY428849
PRV55169,No,PHY357464
PRV55169,No,PHY366453
PRV55169,No,PHY349348
PRV55169,No,PHY319310
PRV55169,No,PHY434009
PRV55169,No,PHY421412
PRV55169,No,PHY428849
PRV55169,No,PHY425905
PRV55169,No,PHY428215
PRV55169,No,PHY316419
PRV55169,No,PHY342389
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY322937
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV52630,Yes,PHY420636
PRV56412,No,PHY320706
PRV56412,No,PHY320706
PRV56412,No,PHY320706
PRV56412,No,PHY320706
PRV56412,No,PHY320706
PRV56412,No,PHY320706
PRV56412,No,PHY320706
PRV56412,No,PHY320706
PRV56412,No,PHY320706
PRV57173,Yes,PHY312157
PRV57173,Yes,PHY410271
PRV57173,Yes,PHY321985
PRV57173,Yes,PHY374634
PRV57173,Yes,PHY312157
PRV57173,Yes,PHY422330
PRV57173,Yes,PHY374634
PRV57173,Yes,PHY417727
PRV57173,Yes,PHY353499
PRV57173,Yes,PHY323122
PRV57173,Yes,PHY383071
PRV57173,Yes,PHY376663
PRV57173,Yes,PHY417727
PRV57173,Yes,PHY379554
PRV57173,Yes,PHY387753
PRV57173,Yes,PHY320327
PRV57173,Yes,PHY323309
PRV57173,Yes,PHY321985
PRV57173,Yes,PHY330813
PRV57173,Yes,PHY349147
PRV57173,Yes,PHY321985
PRV57173,Yes,PHY330813
PRV57173,Yes,PHY348113
PRV57173,Yes,PHY342317
PRV57173,Yes,PHY379554
PRV57173,Yes,PHY383071
PRV57173,Yes,PHY386256
PRV57173,Yes,PHY394852
PRV57173,Yes,PHY320327
PRV57173,Yes,PHY349147
PRV57173,Yes,PHY374634
PRV57173,Yes,PHY386256
PRV57173,Yes,PHY383071
PRV57173,Yes,PHY316178
PRV57173,Yes,PHY402787
PRV57173,Yes,PHY323309
PRV57173,Yes,PHY391541
PRV57173,Yes,PHY394852
PRV57173,Yes,PHY342117
PRV57173,Yes,PHY362803
PRV57173,Yes,PHY323843
PRV57173,Yes,PHY313926
PRV57173,Yes,PHY350664
PRV57173,Yes,PHY320327
PRV57173,Yes,PHY342317
PRV57173,Yes,PHY349147
PRV57173,Yes,PHY405795
PRV57173,Yes,PHY312157
PRV57173,Yes,PHY374634
PRV57173,Yes,PHY409012
PRV57173,Yes,PHY321985
PRV57173,Yes,PHY398735
PRV57173,Yes,PHY386256
PRV57173,Yes,PHY394852
PRV57173,Yes,PHY323122
PRV57173,Yes,PHY374634
